"easting","northing"
292279.925134966,4426235.52099837
292341.321538245,4426159.64716967
292442.276379697,4426088.7296133
292425.095965019,4426187.55189475
292388.847474103,4426205.90322715
292430.946714502,4426176.53051551
292563.593020905,4426106.90643135
292355.205805156,4426102.35688394
292532.644624914,4426037.42469291
292526.273171514,4426124.50364338
292334.869450793,4426208.24910782
292583.025777434,4425987.27081671
292408.547216068,4426167.60952278
292519.644610314,4425883.17170197
292141.811506692,4426333.29483172
292395.649184072,4426166.08966235
292246.332322824,4426281.01434185
292163.860183053,4426379.34849292
292358.155741861,4426114.88721514
292357.766872263,4426168.94599731
292265.835326017,4426270.44218515
292231.314707947,4426315.39924037
292454.673691782,4426014.3809196
292473.015588434,4426114.00401305
292510.224494088,4426055.25679927
292419.984565059,4426096.69948947
292445.636874654,4426169.43053982
292105.084842967,4426355.29552731
292138.425225472,4426415.30643861
292517.357920159,4426037.14982357
292344.638360108,4426198.76130679
292545.921138652,4425951.26754394
292368.588503757,4426176.82360478
292581.216714334,4426008.52032507
292454.673695697,4426164.72113616
292432.810226128,4426174.74635662
292259.252073071,4426274.55576572
292343.056415892,4426180.44809094
292452.535864246,4425961.92184321
292282.900311668,4426262.59296321
292244.362745988,4426299.54317702
292362.286650011,4426211.45395138
292355.930705995,4426190.22245199
292611.937306954,4426108.55668523
292650.333040804,4426060.27151756
292245.021606992,4426298.37693499
292526.514572954,4426116.09005151
292250.405325329,4426277.44234761
292260.321872187,4426274.74329075
292469.7706044,4426094.86375022
292335.151718905,4426211.8035337
292317.975164964,4426236.37670374
292448.045608809,4426127.03461991
292506.3596581,4426052.89513115
292515.112677039,4426016.3738858
292344.428711085,4426168.26559802
292568.059112976,4425889.93970975
292535.986108883,4426083.43969978
292421.009903318,4426146.98932771
292542.842507931,4425932.86069319
292473.972838411,4426114.04311933
292547.771158845,4426076.53394315
292382.556306712,4426108.36196827
292630.492376723,4426073.62008309
292521.920302776,4426104.80344752
292406.508484554,4426103.0477153
292376.247491441,4426213.98282445
292477.917391118,4425869.05395969
292273.07626813,4426264.34332181
292511.465422449,4426035.73347551
